uuid,name,name_hiragana,name_romaji,latitude,longitude,group_code,operator_uuid
25778583-9c21-4d89-a2a2-d779d8ec9c0f,東都農,ひがしつの,higashitsuno,32.29025,131.58204,009896,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
fe4b34b7-e3fe-47c7-8028-e906a9c3b5d0,宮崎神宮,みやざきじんぐう,miyazakijinguu,31.93869,131.43064,009954,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6dd17eee-b68b-4d17-9da6-ecf183bd7412,門川,かどがわ,kadogawa,32.47754,131.65411,009875,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b30dc984-4801-46e8-8453-3610a5e2a825,宮崎,みやざき,miyazaki,31.91582,131.43201,009957,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
9e8b895e-1ab7-45bb-a5ed-f23407f1dfdb,南日向,みなみひゅうが,minamihyuuga,32.36992,131.62781,009887,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
ed42cebf-0184-4c86-95ca-335c7797c50f,直川,なおかわ,naokawa,32.89867,131.77952,009665,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
61530488-175d-454e-8cd6-6b924c4a4d35,重岡,しげおか,shigeoka,32.84031,131.7156,009707,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
bb02aa70-31c3-42ff-ab49-a23bcb0c0650,旭ヶ丘,あさひがおか,asahigaoka,32.52847,131.68134,009868,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6f9ffc2f-ee6d-400e-a4e6-f2e7dbcde599,津久見,つくみ,tsukumi,33.07289,131.86372,009589,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
8791a149-fbaf-4b84-9401-46c7b54e9c4a,日代,ひしろ,hishiro,33.06613,131.91869,009594,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
2b6910a8-d59c-4c31-ab8a-a09744029ed4,日向住吉,ひゅうがすみよし,hyuugasumiyoshi,31.99105,131.45788,009947,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
ba4864f1-270c-4a11-8579-76789abbfb6b,日向長井,ひゅうがながい,hyuuganagai,32.66423,131.70014,009856,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
0c58690f-0239-4e0d-bdf4-2691863a7767,海崎,かいざき,kaizaki,32.99608,131.88793,009618,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
8cc8c492-1054-44ff-90e3-305bdc51105f,佐伯,さいき,saiki,32.97265,131.90182,009629,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
143d8d19-f2ca-49c8-8dfb-7d4fdb968188,都農,つの,tsuno,32.25108,131.56846,009904,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f6658f61-1c5f-4974-92d2-86938b127517,浅海井,あざむい,azamui,33.04357,131.91921,009602,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
249979cf-82b3-46aa-a7bc-1766b890c2e0,南延岡,みなみのべおか,minaminobeoka,32.55964,131.67689,009866,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
15439307-1f9a-49e1-8998-8097c46ad30d,蓮ヶ池,はすがいけ,hasugaike,31.96008,131.44273,009950,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
aa05c2f8-42f3-4091-8689-a29d56af3d28,上臼杵,かみうすき,kamiusuki,33.1125,131.79296,009576,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
ab15b677-ad41-468b-8a4d-9482eae5f6ea,川南,かわみなみ,kawaminami,32.19236,131.55331,009923,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b7fca090-7591-4d9e-83b7-5b0f5f8de84a,土々呂,ととろ,totoro,32.50783,131.67513,009871,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6165f888-8d57-431c-b1ec-53be8a3eaa67,直見,なおみ,naomi,32.92821,131.80775,009651,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
73254265-621f-485b-9524-14846524c79d,北川,きたがわ,kitagawa,32.69043,131.69766,009854,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
011ef526-7704-4003-9b56-2c35856de68f,延岡,のべおか,nobeoka,32.58996,131.67253,009864,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
4df2d0fd-39f9-42d2-89cc-8956fb1a8913,日向市,ひゅうがし,hyuugashi,32.42592,131.62783,009880,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b219dd2d-1ba0-49e5-8fb4-a2354c6e65d5,国分,こくぶ,kokubu,31.74382,130.76361,010005,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
963d62e2-1b3f-4893-9fb1-6d241603c46c,北永野田,きたながのだ,kitanaganoda,31.78208,130.87456,009995,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
14135940-080d-4412-975f-56b7b03458b9,財部,たからべ,takarabe,31.72878,130.99153,010012,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6a383db0-6f95-428c-a93a-055b629f012d,姶良,あいら,aira,31.71525,130.62324,010017,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b2f6e8e5-f9b1-47ea-ae70-051b4d69ed2b,餅原,もちばる,mochibaru,31.75703,131.13267,010001,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
5fff6673-ea32-4bff-9ba4-59e7250290a0,重富,しげとみ,shigetomi,31.70279,130.61414,010020,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
a6b23400-1f83-446f-a1a8-df89a9fa489b,五十市,いそいち,isoichi,31.71848,131.03391,010016,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6e5554c7-5979-40d8-a0c2-f52bf37b9f4d,清武,きよたけ,kiyotake,31.8589,131.3889,009971,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
bb5d3833-df11-4463-86eb-8d0197892af8,北俣,きたまた,kitamata,31.74498,130.96003,010002,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
3ad96612-5e2e-4f5e-9a84-dcc407316ab0,加治木,かじき,kajiki,31.73925,130.67068,010006,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
8375d589-0b10-43f7-91a1-424e00706dd7,霧島神宮,きりしまじんぐう,kirishimajinguu,31.8182,130.83699,009981,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
fa300bf1-8dff-4972-8677-f30705756a1d,青井岳,あおいだけ,aoidake,31.82787,131.2181,009978,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b15b26af-e648-43ff-89e6-bdae6d440e9e,西都城,にしみやこのじょう,nishimiyakonojou,31.72333,131.057,010014,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
aa1a9051-bd97-49db-8006-a2cf9b5b2e6f,田野,たの,tano,31.83839,131.30428,009975,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
c7257222-a547-40f1-ba3f-4e53d448ce78,隼人,はやと,hayato,31.74377,130.74021,010003,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
0f2e6114-f7d3-4dcd-9491-fce0fbf09354,加納,かのう,kanou,31.87627,131.40653,009966,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
90729848-f014-4767-b836-d7dc631c5058,山之口,やまのくち,yamanokuchi,31.78255,131.15281,009994,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
01126b9d-bf3f-4f63-af6b-a25a37fa596f,大隅大川原,おおすみおおかわら,oosumiookawara,31.77279,130.92428,009996,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
3aa88d2b-df47-43ba-8c13-e0041624da15,竜ヶ水,りゅうがみず,ryuugamizu,31.64744,130.60418,010025,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
8cbad967-3826-4465-a263-3fcff25fda80,錦江,きんこう,kinkou,31.73688,130.6533,010008,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
11e3140e-0491-4c8d-bc56-4ab366cdc1ec,三股,みまた,mimata,31.73376,131.11945,010011,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
46c033a6-de8b-4aea-84ea-ca03db2f2c38,帖佐,ちょうさ,chousa,31.72696,130.63281,010013,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
2d10c504-1bee-40b8-8f75-3407c5721a0f,日向沓掛,ひゅうがくつか,hyuugakutsuka,31.8415,131.34436,009973,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
27df6f3c-91e1-4e37-8a1f-19d06a36ff2a,植村,うえむら,uemura,31.89004,130.7242,009963,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
55c41250-2cc2-438d-8f3a-1125827334ca,吉尾,よしお,yoshio,32.33084,130.60031,009891,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f1a57ae0-6e31-4b17-8b4b-386c16e49316,球泉洞,きゅうせんどう,kyuusendou,32.26796,130.60817,009901,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6bf50681-604f-4f94-bcce-d4742c09479b,葉木,はき,haki,32.41035,130.64541,009882,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
8ba8fc9d-a46a-4e17-80fd-bb89493501f5,真幸,まさき,masaki,32.07453,130.72911,009932,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6a8348ed-7770-456e-8a8e-d90782e66af8,海路,かいじ,kaiji,32.34939,130.61924,009890,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
851eb930-abc6-4fdc-9a7e-851b65adc80c,白石,しろいし,shiroishi,32.30574,130.60836,009894,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
a14f741e-fb96-419b-b2ec-79a7d6063c33,人吉,ひとよし,hitoyoshi,32.21614,130.75382,009915,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
acbda743-cc93-43e4-b8c7-de56d298b400,大隅横川,おおすみよこがわ,oosumiyokogawa,31.90622,130.70293,009959,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
af1d4ee3-47ca-408f-a900-703836ae484c,大畑,おこば,okoba,32.16497,130.78781,009925,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
466473cf-f88c-4a37-94a5-16689c4f5801,段,だん,dan,32.46818,130.64577,009877,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
534e89e1-931a-4be8-915c-718bf0651726,矢岳,やたけ,yatake,32.10427,130.76982,009928,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f14f00b9-15f0-4cdf-85c6-b94e3df4b6d1,坂本,さかもと,sakamoto,32.43513,130.65796,009879,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
11ab49a0-9b28-4899-910a-70b084275d53,栗野,くりの,kurino,31.95051,130.72335,009952,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
60d12fa6-e58c-4f46-84f2-867436324b85,瀬戸石,せといし,setoishi,32.37157,130.64609,009886,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
125a6da1-e05e-47b9-8ffb-7251e9d2dba5,鎌瀬,かませ,kamase,32.39105,130.65462,009885,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
bcf2b447-cfd2-4159-8901-61bd53022c5e,西人吉,にしひとよし,nishihitoyoshi,32.22843,130.72588,009912,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
311c936c-a63b-4b72-9e52-92a476732ca8,那良口,ならぐち,naraguchi,32.24365,130.66746,009907,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
4b6afd0b-e5d0-4282-a45d-47199c1e6f71,渡,わたり,watari,32.23668,130.69484,009908,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
1fb30821-f115-4138-8557-47d195907542,一勝地,いっしょうち,isshouchi,32.25022,130.6525,009905,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
df06b703-6654-473b-9bad-e6fd7388db44,中福良,なかふくら,nakafukura,31.8139,130.73303,009983,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
0e7f4e50-2996-4a43-abf1-569883f7d19d,霧島温泉,きりしまおんせん,kirishimaonsen,31.86815,130.73437,009969,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
e1408370-26dc-4240-ad7f-fea3e72d75c3,表木山,ひょうきやま,hyoukiyama,31.79609,130.74518,009990,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
778f0811-1fa2-46b0-a7ba-f5230eba520e,嘉例川,かれいがわ,kareigawa,31.8269,130.7229,009979,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
b50529f5-b56f-49cc-84bd-fc38acc67746,日当山,ひなたやま,hinatayama,31.76353,130.74974,009998,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6d961375-b5d2-40df-9a48-c64491ea10ff,敷戸,しきど,shikido,33.18811,131.61513,009534,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6a819074-3fef-4db9-9b11-6b6e95f121ed,中判田,なかはんだ,nakahanda,33.16376,131.6387,009555,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
ec795a2a-89bc-491f-89a2-c881119b030d,竹中,たけなか,takenaka,33.12129,131.64947,009573,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
a828da28-c537-4170-aece-da6b3376e451,大分大学前,おおいただいがくまえ,ooitadaigakumae,33.17679,131.61941,009548,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
886bd389-b903-43ee-bd32-72d88a32725e,滝尾,たきお,takio,33.2094,131.62312,009506,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
5ba124d9-4a67-4788-ba76-1dfafd9162a8,犬飼,いぬかい,inukai,33.07796,131.63664,009587,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f40bf858-2393-4bc3-ae0c-f5f1247ba938,赤水,あかみず,akamizu,32.91315,130.99288,009661,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
d85d5d1f-a08c-4b72-8479-cb85bd8ec083,豊後荻,ぶんごおぎ,bungoogi,32.92692,131.29762,009653,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
0dda9115-a2eb-4bf3-88dc-ed8a9b06ce8a,阿蘇,あそ,aso,32.93743,131.08011,009642,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
53f910cc-e6c3-484b-ab48-bf41beb78d52,市ノ川,いちのかわ,ichinokawa,32.92807,131.00761,009652,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
ef9bef88-6dbe-42b6-a6b5-61f77fbeae6b,いこいの村,いこいのむら,ikoinomura,32.93656,131.09443,009644,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
6b15b296-75fa-420d-a91b-6dddba3c5a04,滝水,たきみず,takimizu,32.9333,131.24284,009647,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
a981691e-35bc-49ff-bec5-19e0f93221cc,内牧,うちのまき,uchinomaki,32.94214,131.04376,009639,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
113cbdee-8742-4586-b56b-dcbdb3fe9d13,瀬田,せた,seta,32.8726,130.91392,009676,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
7794b703-18e8-4e70-b9cc-6a75c118f357,宮地,みやじ,miyaji,32.93704,131.11807,009643,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
3f0fb556-0d58-4b83-b098-5f73d24a2267,玉来,たまらい,tamarai,32.94776,131.37604,009637,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
2aaf08b6-30c8-4052-b984-062c3efefa09,立野,たての,tateno,32.87763,130.96514,009672,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f360533c-d0f9-4d14-a072-bd332506b602,三重町,みえまち,miemachi,32.98365,131.58395,009623,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
28e18ddf-1446-4b4d-b954-5af795ee7ace,波野,なみの,namino,32.9385,131.19526,009641,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
3b94c98d-3fe5-407e-bfee-8c371c582f95,肥後大津,ひごおおづ,higooodu,32.87749,130.86631,009674,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
027e85db-755a-4d1a-8ae6-3746a118d696,豊後竹田,ぶんごたけた,bungotaketa,32.97094,131.38983,009631,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
15ab1fa3-8d6c-4f56-8fe0-9818b2e8cfeb,原水,はらみず,haramizu,32.87064,130.82906,009679,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
655e924a-a3e5-491d-9536-0e22e18b6a72,朝地,あさじ,asaji,33.00426,131.43222,009617,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
918fb7ae-a9ff-4fae-aa7a-7a11aa4566f5,緒方,おがた,ogata,32.97106,131.47676,009630,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
11150945-b2b8-41ce-850c-8f5f78f81548,菅尾,すがお,sugao,33.01442,131.61668,009614,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
52dbc6d2-245b-4740-9997-0e546dac729c,豊後清川,ぶんごきよかわ,bungokiyokawa,32.97284,131.52215,009628,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
2f8b25c2-445b-4959-9dec-d9fa3dcebab7,水前寺,すいぜんじ,suizenji,32.79688,130.72974,009765,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
939fb238-3f28-4692-9fb9-ddc364e75542,武蔵塚,むさしづか,musashizuka,32.85001,130.7703,009698,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
c6b154c0-5599-4941-a686-99ab63d00e88,平成,へいせい,heisei,32.78152,130.70343,009801,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
bc8b3e72-24ea-4262-a4bd-ee46efe42760,東海学園前,とうかいがくえんまえ,toukaigakuenmae,32.81128,130.74266,009745,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
f7083482-042a-435e-913b-875f53e00f28,南熊本,みなみくまもと,minamikumamoto,32.78512,130.71178,009793,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
5b605e0f-3e75-4699-9e1c-ed00377957d6,新水前寺,しんすいぜんじ,shinsuizenji,32.79331,130.72586,009770,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
7565251f-076d-4616-95c7-adcc02dd2b4b,竜田口,たつたぐち,tatsutaguchi,32.8205,130.74701,009731,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
712a164b-78a0-451f-80e9-d65609c137fc,三里木,さんりぎ,sannrigi,32.8617,130.79645,009683,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
eb6c1141-f804-414a-8afd-964ff4971adf,光の森,ひかりのもり,hikarinomori,32.85742,130.78604,009688,cf2ef53b-626b-4453-ae97-6af30cdf9c7c
63c42d7f-da4d-42ca-b67c-d52873126deb,河原町,かわはらちょう,kawaharachou,32.79489,130.70085,009768,38e39436-ed26-401f-962a-cdbcee058b65
44f690ac-6861-469f-b5ad-b05e904bc41c,水道町,すいどうちょう,suidouchou,32.80237,130.71253,009753,38e39436-ed26-401f-962a-cdbcee058b65
7fd4b466-d0e4-4591-bbb6-5fa07fd90c0d,慶徳校前,けいとくこうまえ,keitokukoumae,32.79705,130.7025,009764,38e39436-ed26-401f-962a-cdbcee058b65
35f99b12-3e9f-4d90-b6e7-9bf3430b9933,熊本城・市役所前,くまもとじょう・しやくしょまえ,kumamotojou・shiyakushomae,32.80386,130.70799,009750,38e39436-ed26-401f-962a-cdbcee058b65
acb8e35c-4009-4f5a-aad2-da189a38150b,花畑町,はなばたちょう,hanabatachou,32.8016,130.70593,009755,38e39436-ed26-401f-962a-cdbcee058b65
9ecb8f03-5956-4ce3-93b4-7a96482dd4e2,辛島町,からしまちょう,karashimachou,32.79894,130.70508,009759,38e39436-ed26-401f-962a-cdbcee058b65
3dc174eb-d50a-4a80-a6d6-2a81d6a4c5d0,呉服町,ごふくまち,gofukumachi,32.79555,130.6969,009767,38e39436-ed26-401f-962a-cdbcee058b65
4fe7d268-296e-440d-a33d-85b001e19310,通町筋,とおりちょうすじ,toorichousuji,32.80318,130.70988,009752,38e39436-ed26-401f-962a-cdbcee058b65
e3351b3d-548c-479a-be43-b3289a48c724,熊本駅前,くまもとえきまえ,kumamotoekimae,32.79007,130.69027,009781,38e39436-ed26-401f-962a-cdbcee058b65
f0beffb0-35d2-44d7-a336-2ba26d2bdc18,祇園橋,ぎおんばし,gionbashi,32.79281,130.69482,009772,38e39436-ed26-401f-962a-cdbcee058b65
65df7747-b62f-4bda-8260-9eb78d5bd523,健軍交番前,けんぐんこうばんまえ,kengunkoubanmae,32.77946,130.75747,009804,38e39436-ed26-401f-962a-cdbcee058b65
691f286b-83f2-4eee-a01e-6168bc03e9a8,動植物園入口,どうしょくぶつえんいりぐち,doushokubutsueniriguchi,32.78041,130.75495,009802,38e39436-ed26-401f-962a-cdbcee058b65
32c4af92-33d1-4eb4-abda-ed3846eb609a,八丁馬場,はっちょうばば,hacchoubaba,32.78365,130.74222,009796,38e39436-ed26-401f-962a-cdbcee058b65
d446fe84-7e8b-4993-8808-28085d8a8d14,商業高校前,しょうぎょうこうこうまえ,shougyoukoukoumae,32.78552,130.73891,009792,38e39436-ed26-401f-962a-cdbcee058b65
be267766-8e00-4932-bc5a-c63ff1e8e513,健軍町,けんぐんまち,kengunmachi,32.77836,130.76107,009805,38e39436-ed26-401f-962a-cdbcee058b65
3865367a-8cfe-4c4c-a974-02eab9297c07,市立体育館前（県庁通）,しりつたいいくかんまえ（けんちょうどおり）,shiritsutaiikukanmae（kenchoudoori）,32.78835,130.73478,009788,38e39436-ed26-401f-962a-cdbcee058b65
0b262941-7af2-42f2-a525-6b1d13273e91,健軍校前,けんぐんこうまえ,kenngunnkoumae,32.78184,130.75111,009800,38e39436-ed26-401f-962a-cdbcee058b65
7b1b7d0f-9272-4908-8ca6-6d245c297931,神水交差点,くわみずこうさてん,kuwamizukousatenn,32.78357,130.74557,009797,38e39436-ed26-401f-962a-cdbcee058b65
bed0cad0-c700-4799-b074-d80fc7aa94d2,水前寺公園,すいぜんじこうえん,suizenjikouen,32.79002,130.73224,009783,38e39436-ed26-401f-962a-cdbcee058b65
4445536e-0438-46f0-a0fd-c489eeaf68dd,県立体育館前,けんりつたいいくかんまえ,kenritsutaiikukanmae,32.81506,130.69907,009742,38e39436-ed26-401f-962a-cdbcee058b65
8a1cd1ae-fd51-47b6-8080-58111d2f5311,蔚山町,うるさんまち,urusanmachi,32.8038,130.69703,009751,38e39436-ed26-401f-962a-cdbcee058b65
896aed3a-8de5-4e62-80ff-3c1bfddd2f1b,新町,しんまち,shinmachi,32.79959,130.69734,009757,38e39436-ed26-401f-962a-cdbcee058b65
be2bd51b-0d0f-4261-8c94-e9a9a1e25a9c,段山町,だにやままち,daniyamamachi,32.8066,130.69551,009748,38e39436-ed26-401f-962a-cdbcee058b65
97be26c0-22e3-4dc6-9370-4d2b8834690e,西辛島町,にしからしまちょう,nishikarashimachou,32.79873,130.70217,009761,38e39436-ed26-401f-962a-cdbcee058b65
55a16a9e-e687-484a-b667-76d465db2949,本妙寺入口,ほんみょうじいりぐち,honmyoujiiriguchi,32.81375,130.69849,009744,38e39436-ed26-401f-962a-cdbcee058b65
670d43e7-dba0-43c3-aa07-8fc8b77f8e7a,杉塘,すぎども,sugidomo,32.81049,130.69711,009746,38e39436-ed26-401f-962a-cdbcee058b65
0c3a6369-16cb-4e89-ae66-137fb5d11631,洗馬橋,せんばばし,sennbabashi,32.79917,130.69886,009758,38e39436-ed26-401f-962a-cdbcee058b65
ff44804f-9614-44fc-a34f-7eb2313b9dac,味噌天神前,みそてんじんまえ,misotenjinmae,32.79582,130.72343,009766,38e39436-ed26-401f-962a-cdbcee058b65
4d6cea43-5251-40a4-9bdd-ef7abd83a197,国府,こくぶ,kokubu,32.79186,130.72945,009775,38e39436-ed26-401f-962a-cdbcee058b65
d9983c6a-aadb-4dc2-85dd-2487ce518cab,交通局前,こうつうきょくまえ,koutsuukyokumae,32.79775,130.71983,009763,38e39436-ed26-401f-962a-cdbcee058b65
ffc182b2-7374-4c05-9044-3ad30fab0715,新水前寺駅前,しんすいぜんじえきまえ,shinsuizenjiekimae,32.79331,130.72727,009771,38e39436-ed26-401f-962a-cdbcee058b65
1fc104a1-034a-44de-a0fd-3ddb976b88ee,九品寺交差点,くほんじこうさてん,kuhonjikousaten,32.80065,130.71654,009756,38e39436-ed26-401f-962a-cdbcee058b65
27cf6051-a1f4-4d3a-b53c-33c700dfbc16,二本木口,にほんぎぐち,nihonngiguchi,32.78694,130.68941,009790,38e39436-ed26-401f-962a-cdbcee058b65
a155059a-731a-498a-b643-8ecf0f983c28,田崎橋,たさきばし,tasakibashi,32.7849,130.68842,009795,38e39436-ed26-401f-962a-cdbcee058b65
0cec8a93-1e98-4656-b824-866b6ce96369,坪井川公園,つぼいがわこうえん,tsuboigawakouen,32.82142,130.71906,009730,97f6e0ab-310e-483a-9197-3f0b7eec9361
1c2a707f-c272-4072-82b1-c6f9cdd8d526,黒石,くろいし,kuroishi,32.87044,130.74218,009680,97f6e0ab-310e-483a-9197-3f0b7eec9361
8e074ba2-c39c-4375-b569-e35748d076f7,新須屋,しんすや,shinsuya,32.85387,130.73239,009692,97f6e0ab-310e-483a-9197-3f0b7eec9361
27ed57f9-12ca-4a16-baac-0494372b6f30,御代志,みよし,miyoshi,32.88316,130.74987,009668,97f6e0ab-310e-483a-9197-3f0b7eec9361
9250cec3-51c8-416d-9db4-5add971f8349,熊本高専前,くまもとこうせんまえ,kumamotokousenmae,32.87821,130.74628,009671,97f6e0ab-310e-483a-9197-3f0b7eec9361
9db492ff-79e7-40b9-9890-c8c6dc090179,須屋,すや,suya,32.8581,130.73644,009686,97f6e0ab-310e-483a-9197-3f0b7eec9361
cda7a1ca-9ec8-4dc6-8566-6d4cbe85634f,再春医療センター前,さいしゅんいりょうせんたーまえ,saishuniryousenta-mae,32.88029,130.74793,009669,97f6e0ab-310e-483a-9197-3f0b7eec9361
e3ef685c-0abb-4a48-9405-13a0c74f5029,韓々坂,かんかんざか,kannkannzaka,32.82408,130.70183,009725,97f6e0ab-310e-483a-9197-3f0b7eec9361
63e70e37-768c-4222-9661-97e87d8937eb,亀井,かめい,kamei,32.83775,130.7223,009709,97f6e0ab-310e-483a-9197-3f0b7eec9361
f75c30eb-8d4d-4f0e-bd21-73988aff325d,八景水谷,はけのみや,hakenomiya,32.84128,130.72299,009705,97f6e0ab-310e-483a-9197-3f0b7eec9361
9a7ea39f-446e-48bc-8eca-713eb1f5ef58,打越,うちごし,uchigoshi,32.82373,130.71383,009726,97f6e0ab-310e-483a-9197-3f0b7eec9361
6fb7d689-9768-435a-936f-f486958259ca,北熊本,きたくまもと,kitakumamoto,32.82761,130.72187,009721,97f6e0ab-310e-483a-9197-3f0b7eec9361
1c07b974-585a-49da-a192-0209a18f065b,三ツ石,みついし,mitsuishi,32.86389,130.73832,009681,97f6e0ab-310e-483a-9197-3f0b7eec9361
f127060c-75e9-4c4e-b4cd-88d53012c272,堀川,ほりかわ,horikawa,32.849,130.72533,009699,97f6e0ab-310e-483a-9197-3f0b7eec9361
51a080d6-7dbb-4b29-943a-828cf49935d2,池田,いけだ,ikeda,32.82717,130.7064,009724,97f6e0ab-310e-483a-9197-3f0b7eec9361
5ef12bb3-a2bb-4819-8b14-604d94013470,藤崎宮前,ふじさきぐうまえ,fujisakiguumae,32.80901,130.71325,009747,97f6e0ab-310e-483a-9197-3f0b7eec9361
a72938b3-fbba-4f45-be36-8f7e79938fd2,黒髪町,くろかみまち,kurokamimachi,32.81836,130.71725,009738,97f6e0ab-310e-483a-9197-3f0b7eec9361
f14fd223-a9da-4a8c-b8c2-590a2dd8b24d,御岳山,みたけさん,mitakesan,35.78963,139.15377,003114,50d4225a-7881-45c1-9439-a73255ced57c
b8a3c63b-606a-4da2-a925-c85771480176,滝本,たきもと,takimoto,35.79603,139.16155,003099,50d4225a-7881-45c1-9439-a73255ced57c
3737744c-05ff-4d27-889b-6239eab416bf,安東,やすひがし,yasuhigashi,34.47488,132.45349,007897,20afa2ec-7b3c-4b80-a678-786ac4f68983
